Transaction_ID,User_ID,Transfer_Type,Amount,Date,Payment_Status,Reason
MTX_DEDDCE996EDB,PP0019377,To QR Code,1503.67,2024-01-11,Successful,Successful
MTX_CCDEC192E564,PP1054135,To QR Code,1900.44,2024-02-06,Successful,Successful
MTX_2A111014428B,PP0042469,To Self Account,57.38,2024-09-09,Successful,Successful
MTX_54E2B0099792,PP1070471,To Self Account,3378.52,2024-09-26,Successful,Successful
MTX_AFBD94C0326D,PP1086064,To UPI ID,1713.77,2024-06-15,Successful,Successful
MTX_B3EA9148D1BE,PP1105685,To Mobile Number,58.22,2024-09-23,Successful,Successful
MTX_073D0C60C324,PP1082181,To UPI ID,3370.81,2024-02-19,Successful,Successful
MTX_614E1AEEE68E,PP0005887,To QR Code,4049.94,2024-04-06,Successful,Successful
MTX_6BA7B1697667,PP1076483,To QR Code,611.61,2024-02-08,Successful,Successful
MTX_4342C62730B9,PP0043436,To Self Account,2745.37,2024-04-05,Successful,Successful
MTX_C7A124E6E788,PP0010872,To Mobile Number,4024.39,2024-11-14,Successful,Successful
MTX_448A2540BB7D,PP1077656,To Mobile Number,2449.05,2024-06-26,Successful,Successful
MTX_01D0585AB7F0,PP1065989,To UPI ID,1168.69,2024-04-24,Successful,Successful
MTX_082F5AE10E7C,PP1098556,To Self Account,4538.25,2024-04-02,Successful,Successful
MTX_5FDA410CD0E5,PP1066468,To Mobile Number,1419.44,2024-05-13,Successful,Successful
MTX_EE02E36BA1C0,PP1074866,To Self Account,1612.79,2024-10-19,Successful,Successful
MTX_5410931909C8,PP1077432,To Mobile Number,2541.17,2024-12-19,Successful,Successful
MTX_33DA69A00BFB,PP1093032,To Self Account,4136.84,2024-09-02,Successful,Successful
MTX_D55AB004CEE4,PP0006317,To Self Account,1110.34,2024-12-22,Failed,Wrong PIN
MTX_150B32780748,PP1090770,To QR Code,482.1,2024-05-13,Successful,Successful
MTX_FCD9DBBF1CA0,PP1101366,To Self Account,3082.04,2024-05-23,Successful,Successful
MTX_D5B7C2376258,PP0004392,To Mobile Number,2587.24,2024-04-13,Successful,Successful
MTX_CC84337AA33D,PP0013329,To QR Code,548.2,2024-05-11,Successful,Successful
MTX_596330E5C857,PP0002788,To Mobile Number,4268.57,2024-10-15,Successful,Successful
MTX_4F537380532D,PP1077674,To UPI ID,4792.73,2024-04-25,Successful,Successful
MTX_98AF6BB33221,PP0013898,To Self Account,2910.84,2024-07-29,Successful,Successful
MTX_DF18192AC0A7,PP1064900,To Self Account,2210.82,2024-07-07,Successful,Successful
MTX_F79921547E39,PP0006003,To QR Code,207.13,2024-07-10,Successful,Successful
MTX_9BABD14B655D,PP1086914,To Mobile Number,4299.19,2024-04-16,Successful,Successful
MTX_7A0D0D851C47,PP0049182,To Self Account,531.26,2024-04-05,Successful,Successful
MTX_E12A212367A4,PP1093635,To Self Account,2383.85,2024-01-24,Successful,Successful
MTX_1C02E9AB2B8F,PP1102310,To Self Account,2572.47,2024-09-19,Successful,Successful
MTX_9262CE401BB3,PP0004761,To QR Code,348.35,2024-09-15,Successful,Successful
MTX_96377D2A968C,PP1089135,To Mobile Number,1732.04,2024-07-03,Successful,Successful
MTX_F7C4FDAFE92B,PP0020363,To UPI ID,4066.47,2024-10-20,Successful,Successful
MTX_8835E3568DC1,PP0006317,To Mobile Number,781.8,2024-09-14,Successful,Successful
MTX_EEA7E1E0D8A4,PP0017590,To UPI ID,4492.66,2024-03-10,Successful,Successful
MTX_D26A640A1D50,PP1066890,To UPI ID,3823.28,2024-12-06,Successful,Successful
MTX_B1F04134D9A4,PP1072649,To Mobile Number,686.33,2024-02-29,Successful,Successful
MTX_201CBE8701DC,PP1052585,To Self Account,4480.38,2024-03-07,Successful,Successful
MTX_98CDE72975E4,PP1094283,To QR Code,2862.94,2024-03-22,Successful,Successful
MTX_F46A759593AE,PP1059299,To Self Account,3409.61,2024-03-20,Successful,Successful
MTX_6E9376E027DC,PP0047002,To Mobile Number,2563.29,2024-09-21,Successful,Successful
MTX_DFFE6B262B21,PP1065283,To QR Code,2064.21,2024-10-17,Successful,Successful
MTX_F680DF18920E,PP0011821,To QR Code,1390.32,2024-01-26,Successful,Successful
MTX_07944F2BB44F,PP0043607,To Mobile Number,971.65,2024-12-15,Successful,Successful
MTX_EE93318DBA9D,PP0001699,To Mobile Number,3267.81,2024-07-28,Successful,Successful
MTX_788A9621E914,PP0011737,To Self Account,2786.25,2024-04-20,Successful,Successful
MTX_5FC30A008BCF,PP0006580,To UPI ID,195.75,2024-07-21,Successful,Successful
MTX_C5659052C988,PP1106119,To QR Code,3659.05,2024-03-30,Successful,Successful
MTX_D60515807A79,PP0007305,To UPI ID,1898.91,2024-07-02,Successful,Successful
MTX_38BE1409648E,PP1092992,To QR Code,68.15,2024-08-14,Successful,Successful
MTX_8268A95AD611,PP1092348,To Self Account,308.37,2024-09-14,Successful,Successful
MTX_1735FFD91CAD,PP1060856,To Self Account,2970.43,2024-11-06,Successful,Successful
MTX_EEB5F2B97B2B,PP0019552,To Self Account,116.19,2024-05-30,Successful,Successful
MTX_74885FE8733B,PP0028741,To UPI ID,2483.03,2024-06-26,Successful,Successful
MTX_85610DA7B742,PP1050624,To UPI ID,844.11,2024-11-26,Successful,Successful
MTX_F297242F19F2,PP0027472,To Self Account,4050.09,2024-10-01,Successful,Successful
MTX_83A1D394EF7D,PP0017732,To Mobile Number,4385.3,2024-07-31,Successful,Successful
MTX_3D223F9ADD82,PP0034034,To Self Account,2623.85,2024-09-22,Successful,Successful
MTX_0CAD811282E5,PP0011038,To QR Code,2702.5,2024-05-18,Successful,Successful
MTX_1CFCAB3CABBB,PP0036158,To Self Account,720.84,2024-11-20,Successful,Successful
MTX_8B328A50DD67,PP1103597,To QR Code,1609.35,2024-02-19,Successful,Successful
MTX_43DDD6F56F8F,PP1093390,To Self Account,3660.52,2024-05-22,Successful,Successful
MTX_B178FA68784B,PP1086224,To QR Code,2584.98,2024-03-27,Successful,Successful
MTX_0DE3ECA38D61,PP0006421,To Mobile Number,582.85,2024-01-07,Successful,Successful
MTX_19F59A07F310,PP1077816,To QR Code,167.5,2024-02-23,Successful,Successful
MTX_F9B54B3D889E,PP1089850,To UPI ID,4552.83,2024-12-29,Successful,Successful
MTX_951AD1FA261B,PP1064987,To Self Account,4013.84,2024-09-01,Successful,Successful
MTX_35E03F03FFDD,PP0049923,To UPI ID,3011.49,2024-03-22,Successful,Successful
MTX_3629D6B0674F,PP0037046,To Mobile Number,749.61,2024-10-01,Successful,Successful
MTX_50E1BE744692,PP1092487,To Mobile Number,2726.63,2024-04-07,Successful,Successful
MTX_1AD149B37481,PP0016272,To QR Code,4100.08,2024-08-21,Successful,Successful
MTX_074B62FEBC70,PP1066213,To Self Account,373.05,2024-05-31,Successful,Successful
MTX_13B6890E39D6,PP1082245,To Mobile Number,1918.54,2024-09-07,Successful,Successful
MTX_20DD1F5A5F17,PP1085080,To UPI ID,4198.72,2024-05-18,Successful,Successful
MTX_57FF70653BE1,PP0043219,To Self Account,2424.74,2024-02-06,Successful,Successful
MTX_290A2CB1AC9B,PP1083478,To Mobile Number,2899.68,2024-03-05,Successful,Successful
MTX_980A2F8626DD,PP0038850,To UPI ID,1958.3,2024-05-28,Successful,Successful
MTX_5A9C5C1F2BA4,PP0030127,To Mobile Number,3669.38,2024-09-04,Successful,Successful
MTX_8055BA2262F1,PP0033060,To Mobile Number,4083.74,2024-02-17,Failed,Server error
MTX_2D79B0FD0932,PP0029627,To Self Account,1661.13,2024-04-19,Successful,Successful
MTX_C398F7877D6A,PP1084177,To UPI ID,249.48,2024-04-08,Successful,Successful
MTX_37575950203E,PP1074742,To Self Account,3219.57,2024-09-27,Successful,Successful
MTX_F04EFDC7DDA3,PP1082913,To UPI ID,2626.69,2024-11-18,Successful,Successful
MTX_DED40F7C54A4,PP0005624,To Self Account,2366.37,2024-04-29,Failed,Server error
MTX_282263976528,PP0036827,To QR Code,2049.17,2024-08-19,Successful,Successful
MTX_FAAA45705D63,PP0035205,To Mobile Number,2592.68,2024-05-28,Successful,Successful
MTX_93CD705B5DF7,PP0029365,To UPI ID,3338.78,2024-06-23,Successful,Successful
MTX_F47EBEAB1B67,PP1064818,To Mobile Number,1355.59,2024-09-19,Successful,Successful
MTX_01C1EAED92F4,PP0042654,To Mobile Number,1909.19,2024-02-18,Successful,Successful
MTX_83A3B73553A2,PP0015094,To UPI ID,4884.76,2024-06-15,Successful,Successful
MTX_E9C0A02E8158,PP0049615,To UPI ID,3757.26,2024-10-06,Successful,Successful
MTX_5C741B9F77D9,PP1105118,To Self Account,4219.71,2024-06-17,Successful,Successful
MTX_3C6C4CE6A09A,PP1103448,To QR Code,385.91,2024-11-05,Successful,Successful
MTX_051CA5D48E41,PP1096431,To Self Account,2102.75,2024-04-15,Successful,Successful
MTX_5BBD39CEA7CE,PP1053550,To Self Account,2061.78,2024-08-25,Successful,Successful
MTX_A2F042583FAD,PP0012394,To Self Account,1621.83,2024-05-07,Successful,Successful
MTX_CE603874AD48,PP1054075,To Mobile Number,2486.43,2024-01-12,Successful,Successful
MTX_126747A6E882,PP1083571,To QR Code,724.2,2024-09-01,Successful,Successful
MTX_A60395934B16,PP1056875,To Self Account,2560.67,2024-09-12,Successful,Successful
MTX_8D387B5A1CE7,PP0026782,To QR Code,119.78,2024-10-19,Successful,Successful
MTX_23D5360EEA9A,PP0007039,To QR Code,3704.38,2024-01-30,Failed,Server error
MTX_5F85C02C395C,PP1081426,To Mobile Number,3593.3,2024-01-04,Successful,Successful
MTX_A3414422CEEA,PP0000826,To Self Account,964.56,2024-03-26,Successful,Successful
MTX_274D3849D841,PP1055081,To Mobile Number,4189.68,2024-06-03,Successful,Successful
MTX_28345012A138,PP1055314,To UPI ID,4593.35,2024-04-30,Successful,Successful
MTX_25EAE556F019,PP0047843,To UPI ID,3777.72,2024-12-08,Successful,Successful
MTX_F3443B35D4B8,PP1106206,To QR Code,2463.92,2024-02-15,Successful,Successful
MTX_223BA2A84884,PP0041179,To UPI ID,445.84,2024-03-26,Successful,Successful
MTX_CA2FBF363B8C,PP0002597,To Mobile Number,3726.56,2024-07-08,Successful,Successful
MTX_857AD66A7370,PP0035809,To UPI ID,2619.18,2024-11-18,Successful,Successful
MTX_E1C3847B6BC2,PP0029479,To UPI ID,2892.75,2024-05-15,Successful,Successful
MTX_E5435E420A0F,PP1079982,To UPI ID,2336.31,2024-02-18,Successful,Successful
MTX_0A6816C1F4EC,PP0044157,To QR Code,3978.59,2024-09-19,Successful,Successful
MTX_CB9BFDA2D6BA,PP0037238,To Mobile Number,2439.54,2024-10-19,Successful,Successful
MTX_202852CEBE92,PP1055117,To Self Account,3102.82,2024-08-06,Successful,Successful
MTX_18319ECD8FD5,PP1101450,To UPI ID,878.04,2024-06-28,Successful,Successful
MTX_40AFFF89560A,PP0042039,To QR Code,2753.55,2024-02-16,Successful,Successful
MTX_6A06EAA5D471,PP1069491,To UPI ID,4460.09,2024-09-26,Successful,Successful
MTX_A8325824853A,PP1099680,To Self Account,397.9,2024-04-30,Successful,Successful
MTX_812DC685556B,PP0001233,To UPI ID,2624.77,2024-04-28,Successful,Successful
MTX_1E398D66F089,PP1064772,To QR Code,1635.25,2024-02-04,Successful,Successful
MTX_3F6F7A4CC4BD,PP1078477,To Self Account,3207.18,2024-07-04,Successful,Successful
MTX_DF34421FC727,PP1069825,To QR Code,2428.09,2024-08-10,Successful,Successful
MTX_42A82365B443,PP1086041,To UPI ID,3124.67,2024-03-02,Successful,Successful
MTX_B02FB8E69BB8,PP1101269,To Self Account,4234.77,2024-11-04,Successful,Successful
MTX_91FBA39334E5,PP0043195,To Self Account,2441.85,2024-12-22,Successful,Successful
MTX_ACAF6026754C,PP1100590,To Self Account,1790.71,2024-06-13,Successful,Successful
MTX_EF2EF1204EC5,PP0028367,To QR Code,4106.58,2024-01-09,Successful,Successful
MTX_CFFEE54B4DB5,PP1065233,To Self Account,4466.58,2024-11-13,Successful,Successful
MTX_FBFB7E42E905,PP0006089,To Mobile Number,4509.11,2024-02-24,Successful,Successful
MTX_EC6EE7AC35A5,PP1064468,To UPI ID,3936.78,2024-08-06,Successful,Successful
MTX_1153F43E8EFF,PP1100728,To Mobile Number,1585.86,2024-12-13,Successful,Successful
MTX_63C6D9B34BB8,PP0048372,To QR Code,3944.59,2024-02-11,Successful,Successful
MTX_77B81CD4F68E,PP0011610,To QR Code,1564.18,2024-08-13,Successful,Successful
MTX_BAA1C49E973D,PP0016382,To Self Account,92.22,2024-09-20,Successful,Successful
MTX_C99054B12C9E,PP1066806,To Mobile Number,4038.88,2024-01-20,Successful,Successful
MTX_4CE9A10F1BFD,PP1090736,To Self Account,944.37,2024-02-25,Successful,Successful
MTX_F674675DFDDB,PP1086093,To QR Code,4106.07,2024-07-21,Successful,Successful
MTX_4F2B3D54508A,PP1093062,To Self Account,271.16,2024-05-15,Successful,Successful
MTX_B8F4DD19402A,PP1091025,To Mobile Number,802.34,2024-02-14,Successful,Successful
MTX_7C4DA65E573A,PP0015634,To UPI ID,3894.13,2024-11-21,Failed,Insufficient amount
MTX_6C777F794D49,PP0046080,To Self Account,1911.91,2024-09-02,Successful,Successful
MTX_5EF1AA9EAC6F,PP1070497,To Self Account,825.33,2024-05-07,Successful,Successful
MTX_17CAAC28725F,PP1096811,To UPI ID,4016.95,2024-01-10,Successful,Successful
MTX_3135F72809FC,PP0048232,To QR Code,2507.27,2024-02-21,Failed,Insufficient amount
MTX_2B082ADDA459,PP1074776,To QR Code,4888.12,2024-09-11,Successful,Successful
MTX_7722E836A920,PP0032821,To QR Code,1226.51,2024-03-26,Successful,Successful
MTX_472C59767ACC,PP0017733,To Mobile Number,4153.14,2024-05-18,Successful,Successful
MTX_9AC02C1ACC5A,PP1063365,To UPI ID,1810.88,2024-05-19,Failed,Server error
MTX_83867C73D205,PP0030236,To Self Account,3617.01,2024-06-16,Successful,Successful
MTX_08A1E68390EC,PP1074591,To Mobile Number,404.53,2024-03-19,Successful,Successful
MTX_598FDBD3BED3,PP0023484,To Mobile Number,533.07,2024-09-29,Successful,Successful
MTX_3899E0EB1ACC,PP0019889,To UPI ID,86.43,2024-01-16,Successful,Successful
MTX_FD4FC757F2FF,PP1062896,To Self Account,3823.04,2024-11-08,Successful,Successful
MTX_67A98883A1EE,PP0002943,To QR Code,3350.65,2024-03-14,Successful,Successful
MTX_0BE12941E0AC,PP0019472,To Self Account,1250.37,2024-10-16,Successful,Successful
MTX_AC84DC8A14EF,PP1096729,To QR Code,486.88,2024-01-06,Successful,Successful
MTX_EBC19C96B52C,PP0012348,To QR Code,4094.89,2024-01-11,Successful,Successful
MTX_67F47ABE4F12,PP1079708,To UPI ID,563.75,2024-07-25,Successful,Successful
MTX_93C380ACDE5C,PP1094257,To UPI ID,3608.88,2024-05-25,Successful,Successful
MTX_34D5C2E6A42B,PP0043809,To Mobile Number,4229.44,2024-09-15,Successful,Successful
MTX_20F2980A5D1C,PP1049245,To UPI ID,1982.13,2024-09-14,Successful,Successful
MTX_08E5413EF7F1,PP1085015,To UPI ID,660.81,2024-05-22,Successful,Successful
MTX_9321F10F1D52,PP1052614,To Mobile Number,919.82,2024-10-07,Successful,Successful
MTX_D673483684A1,PP1065583,To QR Code,770.44,2024-04-17,Successful,Successful
MTX_7FAA7555FB08,PP0037212,To UPI ID,1762.58,2024-07-19,Successful,Successful
MTX_F583CFD28ACF,PP1101449,To QR Code,4555.04,2024-11-10,Successful,Successful
MTX_5D15464B101C,PP1087900,To Self Account,1321.65,2024-05-20,Successful,Successful
MTX_9F841091666E,PP0046462,To UPI ID,3139.16,2024-02-18,Successful,Successful
MTX_359490ECA63F,PP0006729,To UPI ID,4415.91,2024-05-04,Successful,Successful
MTX_521CEACB5AFB,PP1105498,To Mobile Number,988.23,2024-11-21,Successful,Successful
MTX_F8FA06C0320D,PP0036078,To Self Account,2268.93,2024-08-26,Successful,Successful
MTX_67B99B23F059,PP1082255,To Mobile Number,3924.44,2024-11-13,Successful,Successful
MTX_FF12469B63B8,PP1069178,To QR Code,999.01,2024-05-20,Successful,Successful
MTX_F5EBEFFF60C1,PP1055874,To Self Account,3160.53,2024-01-08,Successful,Successful
MTX_A361AC7A8FAC,PP1064485,To QR Code,2289.67,2024-02-18,Successful,Successful
MTX_2EC908FDFC94,PP0002536,To UPI ID,1530.17,2024-12-06,Successful,Successful
MTX_113191B4EA71,PP0029048,To Mobile Number,4331.61,2024-05-24,Successful,Successful
MTX_1A30B1E3AE76,PP1063301,To Mobile Number,3486.25,2024-05-15,Successful,Successful
MTX_6924398139F6,PP1050806,To Mobile Number,2936.16,2024-08-21,Successful,Successful
MTX_AC331D726A19,PP0020985,To Mobile Number,4346.46,2024-09-23,Successful,Successful
MTX_32157FB3EE70,PP1078686,To Self Account,1973.14,2024-02-15,Successful,Successful
MTX_2179216CC0B3,PP1106439,To Self Account,4436.68,2024-01-20,Successful,Successful
MTX_60CC340A1269,PP1060033,To Self Account,4588.96,2024-10-02,Successful,Successful
MTX_FF9845903554,PP1074086,To Self Account,1106.17,2024-04-13,Successful,Successful
MTX_2BFDEC47D24A,PP1059479,To UPI ID,910.92,2024-05-08,Successful,Successful
MTX_76FE0FDAA652,PP1077806,To UPI ID,2676.07,2024-07-17,Successful,Successful
MTX_E4623B3EC446,PP1050612,To Mobile Number,1907.66,2024-12-18,Successful,Successful
MTX_6B67987E02B3,PP0021403,To Self Account,2619.38,2024-02-27,Successful,Successful
MTX_99C5D4654E62,PP0020292,To Self Account,2645.47,2024-02-28,Successful,Successful
MTX_903080051DCC,PP0026241,To UPI ID,248.53,2024-03-29,Successful,Successful
MTX_4538AB74FDF2,PP1053171,To QR Code,4489.19,2024-11-05,Successful,Successful
MTX_32C429270FC2,PP0012277,To UPI ID,2488.53,2024-01-25,Successful,Successful
MTX_F1FBC5AB6447,PP1070929,To Self Account,1486.98,2024-08-13,Successful,Successful
MTX_858970888266,PP0012237,To Self Account,660.98,2024-01-17,Successful,Successful
MTX_243549B9F49E,PP1078583,To UPI ID,1007.4,2024-04-03,Successful,Successful
MTX_9B3EEF04E4FB,PP0029396,To Mobile Number,525.76,2024-04-10,Successful,Successful
MTX_E9356C23E4F9,PP1061898,To UPI ID,2083.47,2024-03-04,Successful,Successful
MTX_FA6818206D69,PP1085124,To Mobile Number,3547.17,2024-08-18,Successful,Successful
MTX_36257988E8C8,PP0020952,To Mobile Number,1947.54,2024-05-13,Successful,Successful
MTX_1862423DAEB0,PP1049794,To QR Code,2693.87,2024-04-19,Successful,Successful
MTX_57146DEEDC8A,PP0000516,To Mobile Number,1211.13,2024-03-27,Successful,Successful
MTX_C0CC6743C625,PP1091990,To Mobile Number,3003.77,2024-10-03,Successful,Successful
MTX_F4F07BB51FAC,PP0040966,To Self Account,4838.28,2024-04-08,Successful,Successful
MTX_343D776A4E99,PP1088113,To UPI ID,380.23,2024-11-07,Successful,Successful
MTX_4EE661262BC2,PP0004453,To Mobile Number,3519.41,2024-10-12,Successful,Successful
MTX_1103627FB65A,PP1103216,To UPI ID,2616.22,2024-02-16,Successful,Successful
MTX_C94384E3F30F,PP1057206,To Mobile Number,376.31,2024-06-10,Successful,Successful
MTX_3652E7F4995A,PP0026373,To Mobile Number,4880.33,2024-05-26,Successful,Successful
MTX_C842F6749E99,PP1083708,To UPI ID,4474.79,2024-12-22,Failed,Insufficient amount
MTX_4C75CE6E08D5,PP0014485,To QR Code,774.59,2024-05-01,Successful,Successful
MTX_CEFC031135F7,PP0022498,To UPI ID,4016.44,2024-02-01,Successful,Successful
MTX_0CC42A4B62F8,PP0036164,To UPI ID,3982.1,2024-02-02,Successful,Successful
MTX_4D028F77F873,PP1087578,To Self Account,2072.38,2024-09-23,Successful,Successful
MTX_A9910429DAED,PP0019996,To Self Account,1060.5,2024-12-04,Successful,Successful
MTX_49655AB34724,PP0024649,To QR Code,4222.83,2024-10-03,Failed,Wrong PIN
MTX_82BC930DA960,PP1054678,To Mobile Number,3978.07,2024-05-19,Successful,Successful
MTX_C8387D84EDB6,PP0026030,To UPI ID,452.8,2024-11-23,Successful,Successful
MTX_3D229AFA175E,PP0042855,To QR Code,2076.68,2024-03-20,Successful,Successful
MTX_F7D0EBBE467E,PP0038456,To Self Account,4079.56,2024-09-12,Successful,Successful
MTX_92F64F8494C0,PP1074527,To Self Account,2328.57,2024-04-27,Successful,Successful
MTX_A9750B8F0773,PP1097351,To UPI ID,53.41,2024-06-18,Successful,Successful
MTX_F636FC1FCA5A,PP0038366,To QR Code,3950.28,2024-06-11,Successful,Successful
MTX_ABF07D640194,PP1079612,To QR Code,166.78,2024-08-25,Successful,Successful
MTX_766D9C0A422C,PP0043290,To Self Account,2566.23,2024-12-13,Successful,Successful
MTX_DEEBB38665E9,PP0034194,To UPI ID,3881.15,2024-01-22,Successful,Successful
MTX_0D5CABB93385,PP0006136,To Mobile Number,3741.26,2024-09-07,Successful,Successful
MTX_EE4260538ABB,PP0019111,To QR Code,4527.33,2024-01-24,Successful,Successful
MTX_4E4B7CB7BFE8,PP1095563,To UPI ID,3904.04,2024-02-25,Successful,Successful
MTX_49B9E058BDEF,PP1079272,To QR Code,4244.81,2024-12-28,Successful,Successful
MTX_4C801E8D0FB4,PP0001967,To UPI ID,3984.36,2024-05-14,Successful,Successful
MTX_0E42A65E901E,PP1053452,To Self Account,4261.32,2024-08-21,Successful,Successful
MTX_7A8623FDBCAB,PP1084925,To QR Code,4550.06,2024-04-09,Successful,Successful
MTX_7247DD7F50C8,PP1057246,To Mobile Number,2816.95,2024-12-10,Successful,Successful
MTX_CE5B8FF96F79,PP1050383,To UPI ID,1662.82,2024-01-07,Successful,Successful
MTX_E8F21BA98DE8,PP0040324,To Mobile Number,2054.83,2024-09-26,Successful,Successful
MTX_CCB6DA063B10,PP0017405,To Self Account,2820.17,2024-09-02,Successful,Successful
MTX_CA739519DF69,PP0045513,To Mobile Number,2888.33,2024-08-13,Successful,Successful
MTX_3411E5D5EB6B,PP1072970,To Self Account,147.77,2024-07-24,Successful,Successful
MTX_A917F773A830,PP1050192,To Mobile Number,3942.35,2024-05-01,Successful,Successful
MTX_B4249100DB6B,PP0010161,To UPI ID,96.47,2024-03-09,Successful,Successful
MTX_F378192B1A2B,PP1099311,To QR Code,4490.5,2024-01-03,Successful,Successful
MTX_923AF32DE955,PP1071523,To QR Code,2033.21,2024-04-21,Successful,Successful
MTX_E9FE44E5F3E3,PP0037176,To UPI ID,1174.6,2024-04-27,Successful,Successful
